Order ID,Order Date,Customer ID,Customer Name,Customer Type,Segment,Region,State,City,Category,Sub-Category,Product ID,Product Name,Sales,Quantity,Discount,Cost,Profit,Returned,First Purchase Date
O004401,2025-02-24,C0039,Customer 0039,Repeat,Corporate,North,Delhi,Delhi,Office Supplies,Binders,P008,Stapler Set,242.45,1,0.1,92.32,150.13,No,2023-02-21
O004418,2025-02-24,C0255,Customer 0255,Repeat,Corporate,North,Chandigarh,Chandigarh,Technology,Accessories,P011,Wireless Mouse,1027.12,1,0.1,434.49,592.63,No,2023-03-03
O004424,2025-02-24,C1103,Customer 1103,Repeat,Small Business,West,Gujarat,Ahmedabad,Technology,Accessories,P011,Wireless Mouse,1906.25,2,0.15,787.21,1119.04,No,2023-05-19
O004437,2025-02-24,C1045,Customer 1045,Repeat,Consumer,East,Bihar,Patna,Technology,Accessories,P014,USB-C Hub,2099.48,1,0.05,871.21,1228.27,No,2023-08-27
O004273,2025-02-25,C0008,Customer 0008,Repeat,Corporate,South,Kerala,Kochi,Office Supplies,Paper,P006,Notebook Pack,382.97,1,0.1,144.47,238.5,No,2023-06-26
O004274,2025-02-25,C0305,Customer 0305,Repeat,Small Business,East,Bihar,Patna,Office Supplies,Storage,P009,File Organizer,535.83,1,0.05,207.15,328.68,No,2024-01-02
O004375,2025-02-25,C0159,Customer 0159,Repeat,Consumer,South,Kerala,Kochi,Technology,Accessories,P014,USB-C Hub,2100.52,1,0.0,832.42,1268.1,No,2023-01-06
O004378,2025-02-25,C0187,Customer 0187,Repeat,Corporate,South,Kerala,Kochi,Technology,Accessories,P011,Wireless Mouse,925.15,1,0.15,380.07,545.08,No,2023-05-13
O004402,2025-02-25,C0648,Customer 0648,Repeat,Consumer,North,Rajasthan,Jaipur,Technology,Accessories,P012,Mechanical Keyboard,7972.78,3,0.05,3590.99,4381.79,No,2023-02-20
O004406,2025-02-25,C0949,Customer 0949,Repeat,Corporate,North,Rajasthan,Jaipur,Office Supplies,Writing,P010,Premium Pen Set,654.43,1,0.0,269.84,384.59,No,2023-02-04
O004271,2025-02-26,C0266,Customer 0266,Repeat,Corporate,North,Rajasthan,Jaipur,Office Supplies,Storage,P009,File Organizer,454.11,1,0.2,169.84,284.27,No,2023-06-09
O004329,2025-02-26,C0580,Customer 0580,Repeat,Corporate,North,Uttarakhand,Dehradun,Office Supplies,Paper,P007,Printer Paper Box,613.31,1,0.1,256.44,356.87,No,2023-04-19
O004341,2025-02-26,C0968,Customer 0968,Repeat,Consumer,North,Uttar Pradesh,Lucknow,Office Supplies,Binders,P008,Stapler Set,231.73,1,0.1,84.65,147.08,No,2023-01-15
O004344,2025-02-26,C0617,Customer 0617,Repeat,Consumer,North,Uttar Pradesh,Lucknow,Technology,Accessories,P011,Wireless Mouse,934.04,1,0.05,381.73,552.31,No,2024-09-02
O004357,2025-02-26,C0513,Customer 0513,Repeat,Corporate,South,Tamil Nadu,Chennai,Office Supplies,Paper,P007,Printer Paper Box,638.79,1,0.2,261.66,377.13,No,2023-03-09
O004420,2025-02-26,C0243,Customer 0243,New,Consumer,South,Karnataka,Bengaluru,Office Supplies,Paper,P007,Printer Paper Box,749.47,1,0.05,304.42,445.05,No,2025-02-26
O004286,2025-02-27,C0508,Customer 0508,Repeat,Corporate,North,Rajasthan,Jaipur,Technology,Monitors,P013,27-inch Monitor,15337.13,1,0.15,7325.5,8011.63,No,2024-02-09
O004288,2025-02-27,C0729,Customer 0729,Repeat,Consumer,South,Telangana,Hyderabad,Office Supplies,Lighting,P005,LED Desk Lamp,2572.12,2,0.15,1089.53,1482.59,No,2023-08-21
O004337,2025-02-27,C0857,Customer 0857,Repeat,Consumer,West,Maharashtra,Mumbai,Furniture,Chairs,P002,Ergonomic Chair,15937.25,2,0.05,7115.38,8821.86,No,2023-02-01
O004353,2025-02-27,C0760,Customer 0760,Repeat,Corporate,South,Kerala,Kochi,Office Supplies,Lighting,P005,LED Desk Lamp,2618.17,2,0.1,1170.72,1447.45,No,2023-06-29
O004359,2025-02-27,C0303,Customer 0303,Repeat,Corporate,North,Chandigarh,Chandigarh,Technology,Accessories,P015,Webcam,6417.94,2,0.05,2800.42,3617.52,No,2023-02-16
O004360,2025-02-27,C1354,Customer 1354,Repeat,Corporate,West,Gujarat,Ahmedabad,Technology,Monitors,P013,27-inch Monitor,18639.8,1,0.0,9744.1,8895.7,No,2023-01-26
O004433,2025-02-27,C1220,Customer 1220,Repeat,Consumer,West,Madhya Pradesh,Indore,Office Supplies,Lighting,P005,LED Desk Lamp,5188.32,4,0.1,2187.17,3001.15,No,2023-04-07
O004436,2025-02-27,C0341,Customer 0341,Repeat,Consumer,North,Uttarakhand,Dehradun,Office Supplies,Lighting,P005,LED Desk Lamp,4279.89,3,0.05,1851.19,2428.7,No,2023-03-19
O004361,2025-02-28,C1336,Customer 1336,Repeat,Consumer,North,Rajasthan,Jaipur,Office Supplies,Lighting,P005,LED Desk Lamp,2727.25,2,0.1,1194.66,1532.59,No,2023-02-14
O004393,2025-02-28,C0481,Customer 0481,Repeat,Consumer,South,Kerala,Kochi,Office Supplies,Lighting,P005,LED Desk Lamp,1310.73,1,0.1,590.66,720.08,No,2024-08-15
O004501,2025-03-02,C1305,Customer 1305,Repeat,Consumer,South,Kerala,Kochi,Technology,Accessories,P011,Wireless Mouse,1826.25,2,0.15,733.75,1092.5,No,2023-05-16
O004555,2025-03-02,C0182,Customer 0182,Repeat,Consumer,East,Odisha,Bhubaneswar,Office Supplies,Lighting,P005,LED Desk Lamp,1424.82,1,0.0,621.14,803.68,No,2023-07-13
O004440,2025-03-03,C0179,Customer 0179,Repeat,Consumer,East,Odisha,Bhubaneswar,Technology,Accessories,P012,Mechanical Keyboard,2744.28,1,0.0,1276.1,1468.18,No,2023-06-17
O004447,2025-03-03,C0837,Customer 0837,Repeat,Corporate,North,Delhi,Delhi,Office Supplies,Lighting,P005,LED Desk Lamp,1436.94,1,0.0,604.54,-41.62,Yes,2023-10-11
O004459,2025-03-03,C1209,Customer 1209,Repeat,Consumer,West,Gujarat,Surat,Furniture,Office Furniture,P001,Laptop Stand,2422.77,2,0.05,1078.49,1344.28,No,2023-01-22
O004478,2025-03-03,C0411,Customer 0411,New,Consumer,South,Telangana,Hyderabad,Technology,Accessories,P014,USB-C Hub,3891.51,2,0.05,1579.36,2312.15,No,2025-03-03
O004489,2025-03-03,C0527,Customer 0527,Repeat,Corporate,South,Tamil Nadu,Coimbatore,Technology,Accessories,P014,USB-C Hub,2152.09,1,0.05,939.06,1213.02,No,2024-10-11
O004529,2025-03-03,C0820,Customer 0820,Repeat,Consumer,South,Telangana,Hyderabad,Technology,Storage,P017,External SSD 1TB,7269.09,1,0.05,3721.97,-177.36,Yes,2023-03-22
O004541,2025-03-03,C0120,Customer 0120,Repeat,Corporate,North,Chandigarh,Chandigarh,Furniture,Office Furniture,P001,Laptop Stand,2091.46,2,0.1,852.79,1238.67,No,2023-01-02
O004600,2025-03-03,C0616,Customer 0616,Repeat,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Storage,P009,File Organizer,537.18,1,0.1,201.58,335.59,No,2023-05-09
O004610,2025-03-03,C1122,Customer 1122,Repeat,Consumer,West,Maharashtra,Mumbai,Furniture,Office Furniture,P001,Laptop Stand,940.9,1,0.15,408.46,532.44,No,2023-09-07
O004476,2025-03-04,C0625,Customer 0625,New,Corporate,North,Uttarakhand,Dehradun,Technology,Monitors,P013,27-inch Monitor,16566.4,1,0.1,7967.93,8598.47,No,2025-03-04
O004491,2025-03-04,C1177,Customer 1177,Repeat,Corporate,North,Uttarakhand,Dehradun,Office Supplies,Paper,P007,Printer Paper Box,1534.76,2,0.0,636.12,898.64,No,2023-01-18
O004496,2025-03-04,C1070,Customer 1070,Repeat,Corporate,North,Rajasthan,Jaipur,Technology,Accessories,P011,Wireless Mouse,1052.06,1,0.05,445.87,606.19,No,2023-03-15
O004570,2025-03-04,C0334,Customer 0334,Repeat,Consumer,North,Uttar Pradesh,Lucknow,Office Supplies,Writing,P010,Premium Pen Set,570.69,1,0.15,218.61,352.08,No,2024-08-20
O004590,2025-03-04,C0840,Customer 0840,Repeat,Consumer,North,Delhi,Delhi,Office Supplies,Paper,P007,Printer Paper Box,1528.63,2,0.1,628.95,899.68,No,2023-01-19
O004591,2025-03-04,C0848,Customer 0848,Repeat,Consumer,South,Tamil Nadu,Chennai,Technology,Accessories,P014,USB-C Hub,4345.16,2,0.05,1813.32,2531.85,No,2023-02-26
O004470,2025-03-05,C0702,Customer 0702,Repeat,Consumer,North,Delhi,Delhi,Technology,Accessories,P011,Wireless Mouse,1001.07,1,0.1,436.76,564.31,No,2023-12-11
O004506,2025-03-05,C1262,Customer 1262,Repeat,Consumer,North,Chandigarh,Chandigarh,Technology,Monitors,P013,27-inch Monitor,16345.73,1,0.1,8071.22,8274.51,No,2023-08-14
O004534,2025-03-05,C1204,Customer 1204,Repeat,Consumer,North,Uttar Pradesh,Lucknow,Technology,Accessories,P018,Noise Cancelling Headset,11680.92,2,0.05,5361.59,6319.34,No,2024-01-26
O004574,2025-03-05,C0871,Customer 0871,Repeat,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Binders,P008,Stapler Set,501.07,2,0.05,176.83,324.24,No,2023-04-25
O004616,2025-03-05,C0581,Customer 0581,Repeat,Consumer,East,Odisha,Bhubaneswar,Technology,Accessories,P014,USB-C Hub,2055.6,1,0.05,882.66,1172.94,No,2023-05-15
O004451,2025-03-06,C0818,Customer 0818,Repeat,Corporate,North,Chandigarh,Chandigarh,Furniture,Office Furniture,P001,Laptop Stand,1012.56,1,0.15,435.23,-28.87,Yes,2023-05-18
O004546,2025-03-06,C0587,Customer 0587,Repeat,Consumer,East,Odisha,Bhubaneswar,Technology,Accessories,P011,Wireless Mouse,2870.46,3,0.1,1134.75,1735.71,No,2023-01-11
O004594,2025-03-06,C0815,Customer 0815,Repeat,Corporate,West,Gujarat,Ahmedabad,Furniture,Office Furniture,P001,Laptop Stand,1094.3,1,0.1,460.48,633.82,No,2023-05-10
O004605,2025-03-06,C0771,Customer 0771,Repeat,Corporate,South,Tamil Nadu,Chennai,Technology,Monitors,P013,27-inch Monitor,36348.37,2,0.0,18382.8,17965.57,No,2023-10-23
O004615,2025-03-06,C0004,Customer 0004,Repeat,Consumer,North,Chandigarh,Chandigarh,Furniture,Chairs,P002,Ergonomic Chair,21195.5,3,0.15,9784.03,11411.47,No,2024-12-03
O004442,2025-03-07,C0647,Customer 0647,Repeat,Consumer,North,Uttar Pradesh,Lucknow,Technology,Printers,P016,Laser Printer,38163.5,3,0.1,20671.25,17492.25,No,2023-08-31
O004530,2025-03-07,C0209,Customer 0209,Repeat,Consumer,South,Tamil Nadu,Chennai,Office Supplies,Lighting,P005,LED Desk Lamp,4146.76,3,0.05,1793.57,2353.2,No,2023-09-29
O004547,2025-03-07,C1056,Customer 1056,Repeat,Corporate,South,Tamil Nadu,Chennai,Technology,Accessories,P018,Noise Cancelling Headset,5315.17,1,0.15,2438.97,2876.21,No,2023-02-21
O004455,2025-03-08,C0674,Customer 0674,Repeat,Consumer,North,Rajasthan,Jaipur,Technology,Accessories,P011,Wireless Mouse,2012.61,2,0.15,815.73,1196.88,No,2023-12-24
O004460,2025-03-08,C0034,Customer 0034,Repeat,Small Business,West,Gujarat,Surat,Technology,Accessories,P014,USB-C Hub,7978.82,4,0.1,3344.67,4634.15,No,2023-08-29
O004539,2025-03-08,C0339,Customer 0339,Repeat,Small Business,East,West Bengal,Kolkata,Technology,Accessories,P011,Wireless Mouse,2861.39,3,0.1,1187.47,1673.91,No,2023-06-23
O004566,2025-03-08,C0156,Customer 0156,Repeat,Consumer,East,West Bengal,Kolkata,Technology,Monitors,P013,27-inch Monitor,31861.83,2,0.15,15881.78,15980.06,No,2023-01-10
O004580,2025-03-08,C0487,Customer 0487,Repeat,Consumer,South,Karnataka,Bengaluru,Furniture,Storage,P004,Bookshelf,11213.04,2,0.2,5051.02,6162.02,No,2023-03-07
O004614,2025-03-08,C1157,Customer 1157,Repeat,Corporate,South,Tamil Nadu,Chennai,Technology,Accessories,P014,USB-C Hub,1792.29,1,0.15,748.28,1044.01,No,2023-01-06
O004450,2025-03-09,C1428,Customer 1428,Repeat,Corporate,West,Madhya Pradesh,Indore,Technology,Accessories,P011,Wireless Mouse,1991.21,2,0.05,867.17,1124.04,No,2023-09-22
O004471,2025-03-09,C0095,Customer 0095,New,Corporate,West,Madhya Pradesh,Indore,Office Supplies,Paper,P006,Notebook Pack,363.29,1,0.15,128.76,234.54,No,2025-03-09
O004502,2025-03-09,C0603,Customer 0603,Repeat,Small Business,North,Chandigarh,Chandigarh,Office Supplies,Paper,P007,Printer Paper Box,1414.08,2,0.05,548.68,865.4,No,2023-10-10
O004511,2025-03-09,C0041,Customer 0041,Repeat,Corporate,North,Uttarakhand,Dehradun,Technology,Accessories,P012,Mechanical Keyboard,2244.15,1,0.15,996.71,1247.44,No,2023-04-17
O004517,2025-03-09,C1220,Customer 1220,Repeat,Consumer,South,Kerala,Kochi,Technology,Printers,P016,Laser Printer,25324.1,2,0.1,13505.88,11818.22,No,2023-04-07
O004538,2025-03-09,C1148,Customer 1148,Repeat,Consumer,East,Bihar,Patna,Technology,Monitors,P013,27-inch Monitor,34184.87,2,0.15,17596.91,16587.96,No,2023-06-25
O004550,2025-03-09,C0864,Customer 0864,Repeat,Consumer,East,Odisha,Bhubaneswar,Office Supplies,Storage,P009,File Organizer,485.35,1,0.1,179.6,305.75,No,2023-01-19
O004563,2025-03-09,C1013,Customer 1013,Repeat,Corporate,South,Kerala,Kochi,Technology,Accessories,P011,Wireless Mouse,2131.1,2,0.05,908.03,1223.07,No,2023-10-09
O004464,2025-03-10,C0420,Customer 0420,Repeat,Corporate,East,Jharkhand,Ranchi,Technology,Accessories,P015,Webcam,3402.15,1,0.0,1448.07,1954.08,No,2023-03-13
O004487,2025-03-10,C0349,Customer 0349,New,Small Business,West,Gujarat,Ahmedabad,Furniture,Chairs,P002,Ergonomic Chair,7315.73,1,0.1,3199.62,4116.1,No,2025-03-10
O004515,2025-03-10,C0357,Customer 0357,Repeat,Consumer,North,Uttarakhand,Dehradun,Office Supplies,Binders,P008,Stapler Set,681.62,3,0.15,256.59,-21.25,Yes,2023-07-28
O004518,2025-03-10,C0571,Customer 0571,Repeat,Small Business,East,Odisha,Bhubaneswar,Technology,Accessories,P012,Mechanical Keyboard,2323.15,1,0.15,1059.36,1263.79,No,2023-01-10
O004531,2025-03-10,C1406,Customer 1406,Repeat,Consumer,North,Uttarakhand,Dehradun,Technology,Storage,P017,External SSD 1TB,15946.62,2,0.0,8648.39,7298.23,No,2024-04-01
O004584,2025-03-10,C1486,Customer 1486,Repeat,Consumer,North,Rajasthan,Jaipur,Technology,Printers,P016,Laser Printer,28532.21,2,0.05,14868.94,13663.27,No,2023-03-03
O004604,2025-03-10,C0262,Customer 0262,Repeat,Consumer,South,Karnataka,Bengaluru,Furniture,Office Furniture,P001,Laptop Stand,2215.12,2,0.1,975.15,1239.97,No,2023-01-06
O004498,2025-03-11,C0820,Customer 0820,Repeat,Consumer,South,Tamil Nadu,Coimbatore,Technology,Monitors,P013,27-inch Monitor,15185.42,1,0.1,7611.23,7574.19,No,2023-03-22
O004513,2025-03-11,C0220,Customer 0220,Repeat,Consumer,East,Bihar,Patna,Furniture,Tables,P003,Office Desk,12722.77,1,0.0,6253.23,6469.54,No,2023-12-08
O004516,2025-03-11,C1462,Customer 1462,Repeat,Corporate,South,Karnataka,Bengaluru,Technology,Accessories,P012,Mechanical Keyboard,5260.92,2,0.1,2296.3,2964.62,No,2023-01-05
O004557,2025-03-11,C0104,Customer 0104,Repeat,Consumer,West,Madhya Pradesh,Indore,Furniture,Office Furniture,P001,Laptop Stand,1963.56,2,0.15,867.28,1096.28,No,2023-07-15
O004572,2025-03-11,C0089,Customer 0089,Repeat,Consumer,South,Kerala,Kochi,Technology,Monitors,P013,27-inch Monitor,17522.35,1,0.1,9030.94,8491.42,No,2023-02-19
O004613,2025-03-11,C0424,Customer 0424,Repeat,Consumer,South,Telangana,Hyderabad,Office Supplies,Lighting,P005,LED Desk Lamp,1401.98,1,0.05,577.71,824.27,No,2023-04-14
O004443,2025-03-12,C1308,Customer 1308,Repeat,Consumer,East,Assam,Guwahati,Office Supplies,Writing,P010,Premium Pen Set,524.33,1,0.2,189.49,334.84,No,2023-07-11
O004466,2025-03-12,C0080,Customer 0080,Repeat,Corporate,West,Madhya Pradesh,Indore,Office Supplies,Writing,P010,Premium Pen Set,560.62,1,0.1,214.05,346.57,No,2023-05-08
O004497,2025-03-12,C0064,Customer 0064,New,Corporate,South,Karnataka,Bengaluru,Office Supplies,Storage,P009,File Organizer,911.89,2,0.2,354.07,557.82,No,2025-03-12
O004559,2025-03-12,C0966,Customer 0966,Repeat,Consumer,West,Maharashtra,Pune,Furniture,Office Furniture,P001,Laptop Stand,1121.25,1,0.1,486.1,635.15,No,2023-11-09
O004564,2025-03-12,C1263,Customer 1263,Repeat,Consumer,South,Karnataka,Bengaluru,Office Supplies,Binders,P008,Stapler Set,711.96,3,0.1,252.63,459.33,No,2023-01-24
O004612,2025-03-12,C1041,Customer 1041,Repeat,Corporate,North,Uttar Pradesh,Lucknow,Furniture,Chairs,P002,Ergonomic Chair,32417.68,4,0.05,14396.32,-901.07,Yes,2024-03-05
O004479,2025-03-13,C0648,Customer 0648,Repeat,Consumer,North,Chandigarh,Chandigarh,Technology,Accessories,P018,Noise Cancelling Headset,5749.33,1,0.1,2673.39,3075.94,No,2023-02-20
O004480,2025-03-13,C0192,Customer 0192,Repeat,Corporate,North,Uttar Pradesh,Lucknow,Office Supplies,Paper,P006,Notebook Pack,792.89,2,0.05,279.28,513.61,No,2023-02-07
O004482,2025-03-13,C1224,Customer 1224,Repeat,Corporate,West,Maharashtra,Pune,Technology,Printers,P016,Laser Printer,28240.55,2,0.1,15184.46,13056.09,No,2024-06-14
O004508,2025-03-13,C0673,Customer 0673,Repeat,Consumer,North,Rajasthan,Jaipur,Office Supplies,Paper,P006,Notebook Pack,432.19,1,0.0,147.94,284.24,No,2023-08-08
O004522,2025-03-13,C0592,Customer 0592,Repeat,Consumer,West,Gujarat,Ahmedabad,Technology,Accessories,P012,Mechanical Keyboard,2352.09,1,0.15,1071.92,1280.17,No,2023-02-16
O004571,2025-03-13,C0374,Customer 0374,Repeat,Small Business,North,Delhi,Delhi,Office Supplies,Storage,P009,File Organizer,1599.7,3,0.05,570.12,1029.58,No,2023-07-18
O004514,2025-03-14,C0339,Customer 0339,Repeat,Small Business,South,Tamil Nadu,Coimbatore,Technology,Accessories,P014,USB-C Hub,1931.62,1,0.1,816.88,1114.74,No,2023-06-23
O004535,2025-03-14,C1234,Customer 1234,Repeat,Consumer,East,Bihar,Patna,Technology,Accessories,P012,Mechanical Keyboard,6473.96,3,0.15,2891.1,3582.86,No,2023-10-13
O004536,2025-03-14,C0901,Customer 0901,Repeat,Corporate,North,Chandigarh,Chandigarh,Office Supplies,Paper,P007,Printer Paper Box,741.36,1,0.05,310.85,430.51,No,2023-12-10
O004543,2025-03-14,C1415,Customer 1415,Repeat,Corporate,West,Gujarat,Ahmedabad,Furniture,Chairs,P002,Ergonomic Chair,16765.21,2,0.1,7853.77,8911.43,No,2023-02-20
O004586,2025-03-14,C0003,Customer 0003,Repeat,Small Business,North,Chandigarh,Chandigarh,Office Supplies,Paper,P006,Notebook Pack,378.06,1,0.05,131.54,246.53,No,2023-01-11
O004588,2025-03-14,C0372,Customer 0372,Repeat,Consumer,South,Tamil Nadu,Chennai,Furniture,Office Furniture,P001,Laptop Stand,4256.08,4,0.05,1820.61,2435.46,No,2023-02-21
O004598,2025-03-14,C1154,Customer 1154,Repeat,Small Business,North,Chandigarh,Chandigarh,Technology,Accessories,P015,Webcam,3204.78,1,0.15,1394.58,-90.51,Yes,2023-02-17
O004463,2025-03-15,C1348,Customer 1348,Repeat,Corporate,West,Maharashtra,Mumbai,Office Supplies,Paper,P007,Printer Paper Box,1331.37,2,0.2,551.94,779.43,No,2023-02-27
O004474,2025-03-15,C1194,Customer 1194,Repeat,Consumer,West,Maharashtra,Pune,Technology,Accessories,P018,Noise Cancelling Headset,5432.49,1,0.15,2601.54,2830.95,No,2023-11-22
O004500,2025-03-15,C1110,Customer 1110,Repeat,Consumer,East,Bihar,Patna,Technology,Accessories,P018,Noise Cancelling Headset,6057.04,1,0.05,2702.41,3354.63,No,2023-09-04
O004525,2025-03-15,C0754,Customer 0754,Repeat,Consumer,North,Delhi,Delhi,Furniture,Storage,P004,Bookshelf,6257.56,1,0.1,3137.79,3119.77,No,2023-04-23
O004552,2025-03-15,C0323,Customer 0323,Repeat,Consumer,West,Madhya Pradesh,Indore,Technology,Printers,P016,Laser Printer,13172.36,1,0.05,6853.71,6318.65,No,2023-01-20
O004602,2025-03-15,C0199,Customer 0199,Repeat,Consumer,North,Rajasthan,Jaipur,Technology,Monitors,P013,27-inch Monitor,15269.39,1,0.1,7486.02,7783.36,No,2024-11-02
O004452,2025-03-16,C0385,Customer 0385,Repeat,Small Business,West,Gujarat,Ahmedabad,Office Supplies,Writing,P010,Premium Pen Set,1350.28,2,0.0,522.69,827.59,No,2023-06-16
O004454,2025-03-16,C1461,Customer 1461,Repeat,Small Business,South,Telangana,Hyderabad,Technology,Accessories,P015,Webcam,5796.64,2,0.15,2489.45,3307.19,No,2024-01-18
O004512,2025-03-16,C0329,Customer 0329,Repeat,Corporate,West,Gujarat,Ahmedabad,Technology,Accessories,P012,Mechanical Keyboard,4878.0,2,0.15,2172.56,2705.44,No,2023-06-28
O004446,2025-03-17,C1375,Customer 1375,Repeat,Small Business,West,Maharashtra,Mumbai,Furniture,Chairs,P002,Ergonomic Chair,7397.05,1,0.1,3400.33,3996.73,No,2024-06-09
O004468,2025-03-17,C0450,Customer 0450,Repeat,Consumer,South,Tamil Nadu,Chennai,Furniture,Tables,P003,Office Desk,21018.2,2,0.15,10471.48,10546.72,No,2023-06-06
O004475,2025-03-17,C1466,Customer 1466,Repeat,Corporate,South,Karnataka,Bengaluru,Office Supplies,Binders,P008,Stapler Set,255.73,1,0.05,94.76,160.97,No,2023-03-01
O004486,2025-03-17,C1127,Customer 1127,Repeat,Corporate,East,West Bengal,Kolkata,Office Supplies,Paper,P006,Notebook Pack,393.89,1,0.05,140.57,-12.67,Yes,2023-01-31
O004544,2025-03-17,C0694,Customer 0694,Repeat,Consumer,West,Gujarat,Surat,Office Supplies,Paper,P007,Printer Paper Box,771.14,1,0.0,315.61,455.53,No,2023-02-21
O004558,2025-03-17,C1393,Customer 1393,Repeat,Consumer,East,Jharkhand,Ranchi,Office Supplies,Paper,P006,Notebook Pack,1591.1,4,0.05,549.89,1041.22,No,2023-03-01
O004582,2025-03-17,C0981,Customer 0981,Repeat,Consumer,South,Kerala,Kochi,Office Supplies,Paper,P006,Notebook Pack,388.72,1,0.1,139.59,249.13,No,2023-05-11
O004519,2025-03-18,C1379,Customer 1379,New,Corporate,West,Gujarat,Surat,Office Supplies,Paper,P006,Notebook Pack,391.51,1,0.05,140.08,251.43,No,2025-03-18
O004448,2025-03-19,C0387,Customer 0387,Repeat,Consumer,West,Madhya Pradesh,Indore,Office Supplies,Paper,P007,Printer Paper Box,1500.68,2,0.05,607.35,893.32,No,2023-03-17
O004481,2025-03-19,C0542,Customer 0542,Repeat,Corporate,East,Odisha,Bhubaneswar,Technology,Storage,P017,External SSD 1TB,18093.83,3,0.15,9558.99,8534.83,No,2023-02-20
O004520,2025-03-19,C0644,Customer 0644,Repeat,Consumer,South,Tamil Nadu,Coimbatore,Office Supplies,Storage,P009,File Organizer,499.81,1,0.05,171.72,328.09,No,2024-03-04
O004540,2025-03-19,C0667,Customer 0667,Repeat,Consumer,South,Tamil Nadu,Coimbatore,Office Supplies,Paper,P006,Notebook Pack,385.45,1,0.1,141.49,243.96,No,2023-01-29
O004556,2025-03-19,C0594,Customer 0594,Repeat,Corporate,West,Gujarat,Ahmedabad,Office Supplies,Paper,P006,Notebook Pack,795.46,2,0.05,288.77,506.69,No,2023-01-27
O004561,2025-03-19,C1380,Customer 1380,Repeat,Small Business,North,Uttar Pradesh,Lucknow,Office Supplies,Binders,P008,Stapler Set,222.31,1,0.15,78.88,143.43,No,2023-03-18
O004595,2025-03-19,C1232,Customer 1232,Repeat,Small Business,South,Tamil Nadu,Coimbatore,Office Supplies,Writing,P010,Premium Pen Set,569.69,1,0.15,218.07,351.62,No,2023-05-13
O004597,2025-03-19,C0588,Customer 0588,Repeat,Corporate,South,Tamil Nadu,Chennai,Technology,Monitors,P013,27-inch Monitor,36104.46,2,0.05,19606.56,16497.9,No,2024-01-07
O004461,2025-03-20,C1086,Customer 1086,Repeat,Small Business,East,West Bengal,Kolkata,Office Supplies,Paper,P007,Printer Paper Box,691.15,1,0.15,276.37,414.78,No,2024-01-18
O004469,2025-03-20,C1157,Customer 1157,Repeat,Corporate,North,Uttar Pradesh,Lucknow,Technology,Storage,P017,External SSD 1TB,7627.03,1,0.05,3994.18,-181.64,Yes,2023-01-06
O004553,2025-03-20,C0303,Customer 0303,Repeat,Corporate,South,Kerala,Kochi,Office Supplies,Binders,P008,Stapler Set,222.92,1,0.1,83.78,139.14,No,2023-02-16
O004576,2025-03-20,C1032,Customer 1032,Repeat,Consumer,North,Chandigarh,Chandigarh,Technology,Accessories,P012,Mechanical Keyboard,11789.1,4,0.0,5608.64,6180.46,No,2023-07-29
O004589,2025-03-20,C0321,Customer 0321,Repeat,Consumer,West,Madhya Pradesh,Indore,Furniture,Office Furniture,P001,Laptop Stand,1137.77,1,0.05,500.44,637.33,No,2023-09-03
O004601,2025-03-20,C0288,Customer 0288,Repeat,Consumer,South,Karnataka,Bengaluru,Technology,Accessories,P015,Webcam,3594.4,1,0.05,1566.88,2027.52,No,2023-12-29
O004603,2025-03-20,C0422,Customer 0422,Repeat,Consumer,South,Karnataka,Bengaluru,Office Supplies,Binders,P008,Stapler Set,250.44,1,0.0,91.19,159.26,No,2023-01-11
O004611,2025-03-20,C0601,Customer 0601,Repeat,Small Business,South,Tamil Nadu,Coimbatore,Office Supplies,Paper,P007,Printer Paper Box,1326.17,2,0.15,533.58,792.59,No,2024-03-21
O004458,2025-03-21,C0248,Customer 0248,Repeat,Consumer,South,Tamil Nadu,Coimbatore,Office Supplies,Storage,P009,File Organizer,494.24,1,0.1,177.71,316.53,No,2023-11-20
O004494,2025-03-21,C0984,Customer 0984,Repeat,Small Business,South,Telangana,Hyderabad,Technology,Accessories,P018,Noise Cancelling Headset,11197.43,2,0.1,5003.37,6194.06,No,2023-03-01
O004523,2025-03-21,C1120,Customer 1120,Repeat,Corporate,North,Chandigarh,Chandigarh,Furniture,Office Furniture,P001,Laptop Stand,2024.79,2,0.1,878.12,1146.67,No,2023-11-05
O004533,2025-03-21,C0275,Customer 0275,Repeat,Consumer,North,Chandigarh,Chandigarh,Furniture,Chairs,P002,Ergonomic Chair,16121.46,2,0.0,6923.63,9197.83,No,2023-05-24
O004542,2025-03-21,C1256,Customer 1256,New,Small Business,North,Chandigarh,Chandigarh,Office Supplies,Writing,P010,Premium Pen Set,1207.57,2,0.1,485.07,722.5,No,2025-03-21
O004568,2025-03-21,C0011,Customer 0011,Repeat,Consumer,South,Karnataka,Bengaluru,Office Supplies,Binders,P008,Stapler Set,232.22,1,0.15,83.05,149.16,No,2023-12-06
O004583,2025-03-21,C0837,Customer 0837,Repeat,Corporate,South,Karnataka,Bengaluru,Technology,Printers,P016,Laser Printer,24509.74,2,0.15,13205.15,11304.59,No,2023-10-11
